zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
40856,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
41052,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40489,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40419,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42541,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40729,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42455,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40361,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42141,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40012,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40337,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42023,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40741,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42215,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40927,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42503,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40810,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40071,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42328,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42518,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
41034,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40006,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42078,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40007,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42371,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42501,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42326,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40014,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42369,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42064,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40601,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42722,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40516,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40336,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42413,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40437,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40514,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40823,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40826,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40009,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40913,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40342,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42762,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42303,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40052,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
41002,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42461,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42031,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40065,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40360,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
41098,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40055,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40070,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42347,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40330,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42464,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42755,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42374,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40063,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42460,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42631,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42638,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42033,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42037,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42502,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40818,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40384,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40524,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40522,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40523,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40066,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40555,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40550,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42444,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40423,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
41096,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40580,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40581,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40582,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40583,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40588,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40512,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40319,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40476,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40801,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40392,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40536,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40533,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40742,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40745,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40020,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
41037,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40448,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40446,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40951,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40955,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
41061,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
41062,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40410,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40829,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42152,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40049,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40598,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40591,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42719,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40755,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40544,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40546,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40930,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
42457,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40577,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40579,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40578,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40575,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40574,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
40576,10171,Kentucky Utilities Co,KY,Bundled,Investor Owned,0.11599848580870077,0.07111437026743946,0.11847484268779288
24277,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24243,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24230,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24282,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24272,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24219,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24224,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24265,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24279,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24244,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24293,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24273,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24281,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24245,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24248,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24216,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24263,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24283,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24246,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24215,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
24218,10171,Kentucky Utilities Co,VA,Bundled,Investor Owned,0.12473251082307363,0.12388556969143179,0.14281484442258024
37642,10331,Kingsport Power Co,TN,Bundled,Investor Owned,0.1380667086282951,0.09319872135705272,0.12836812875011594
37645,10331,Kingsport Power Co,TN,Bundled,Investor Owned,0.1380667086282951,0.09319872135705272,0.12836812875011594
37660,10331,Kingsport Power Co,TN,Bundled,Investor Owned,0.1380667086282951,0.09319872135705272,0.12836812875011594
37857,10331,Kingsport Power Co,TN,Bundled,Investor Owned,0.1380667086282951,0.09319872135705272,0.12836812875011594
29325,11118,Lockhart Power Co,SC,Bundled,Investor Owned,0.053901438684631195,0.058044955393484296,0.13416863993476452
29379,11118,Lockhart Power Co,SC,Bundled,Investor Owned,0.053901438684631195,0.058044955393484296,0.13416863993476452
29335,11118,Lockhart Power Co,SC,Bundled,Investor Owned,0.053901438684631195,0.058044955393484296,0.13416863993476452
29374,11118,Lockhart Power Co,SC,Bundled,Investor Owned,0.053901438684631195,0.058044955393484296,0.13416863993476452
29353,11118,Lockhart Power Co,SC,Bundled,Investor Owned,0.053901438684631195,0.058044955393484296,0.13416863993476452
29307,11118,Lockhart Power Co,SC,Bundled,Investor Owned,0.053901438684631195,0.058044955393484296,0.13416863993476452
29178,11118,Lockhart Power Co,SC,Bundled,Investor Owned,0.053901438684631195,0.058044955393484296,0.13416863993476452
29742,11118,Lockhart Power Co,SC,Bundled,Investor Owned,0.053901438684631195,0.058044955393484296,0.13416863993476452
29331,11118,Lockhart Power Co,SC,Bundled,Investor Owned,0.053901438684631195,0.058044955393484296,0.13416863993476452
29372,11118,Lockhart Power Co,SC,Bundled,Investor Owned,0.053901438684631195,0.058044955393484296,0.13416863993476452
29321,11118,Lockhart Power Co,SC,Bundled,Investor Owned,0.053901438684631195,0.058044955393484296,0.13416863993476452
29364,11118,Lockhart Power Co,SC,Bundled,Investor Owned,0.053901438684631195,0.058044955393484296,0.13416863993476452
29340,11118,Lockhart Power Co,SC,Bundled,Investor Owned,0.053901438684631195,0.058044955393484296,0.13416863993476452
29706,11118,Lockhart Power Co,SC,Bundled,Investor Owned,0.053901438684631195,0.058044955393484296,0.13416863993476452
71331,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70339,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70454,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70353,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70002,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70083,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71209,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70450,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71024,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71048,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71473,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70437,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70363,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70031,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71018,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70449,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70776,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71028,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70390,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70354,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70455,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70080,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71375,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71202,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70062,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71051,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71031,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70346,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70001,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70725,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71008,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70352,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70394,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71368,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71268,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70582,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71003,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71037,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70377,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71465,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70563,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71292,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71071,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71223,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70360,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71222,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71416,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71483,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70310,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70438,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71234,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70068,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71350,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70032,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71229,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70043,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71256,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70086,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70734,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70071,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70426,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70047,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70763,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70052,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70091,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71075,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70037,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71295,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70466,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70053,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71456,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71324,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70070,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
71055,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70345,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
70067,11241,Entergy Louisiana LLC,LA,Bundled,Investor Owned,0.09953364168166651,0.05161102035547575,0.11054069218783669
